Horn,Plane,Frequency_GHz,Band_Low_GHz,Band_High_GHz,Angle_Deg,Raw_Band_Mean_S21_dB,Boresight_Band_Mean_S21_dB,Normalized_S21_dB,N_Frequency_Samples
HORN7,H,9,8.8,9.8,70,-83.31369728161334,-71.87754199672668,-11.436155284886667,15
HORN7,H,9,8.8,9.8,80,-83.45888774854669,-71.87754199672668,-11.58134575182001,15
HORN7,H,9,8.8,9.8,90,-82.66937420942666,-71.87754199672668,-10.791832212699987,15
HORN7,H,9,8.8,9.8,100,-84.29543355832666,-71.87754199672668,-12.417891561599987,15
HORN7,H,9,8.8,9.8,110,-85.08767934288667,-71.87754199672668,-13.210137346159996,15
HORN7,H,9,8.8,9.8,120,-82.98947729584002,-71.87754199672668,-11.111935299113341,15
HORN7,H,9,8.8,9.8,130,-82.35970681386,-71.87754199672668,-10.482164817133324,15
HORN7,H,9,8.8,9.8,140,-81.99590561669334,-71.87754199672668,-10.118363619966658,15
HORN7,H,9,8.8,9.8,150,-80.42616126196,-71.87754199672668,-8.548619265233327,15
HORN7,H,9,8.8,9.8,160,-83.77109310915334,-71.87754199672668,-11.893551112426664,15
HORN7,H,9,8.8,9.8,170,-85.42879729110001,-71.87754199672668,-13.551255294373334,15
HORN7,H,9,8.8,9.8,180,-87.06810828064002,-71.87754199672668,-15.190566283913341,15
HORN8,H,9,8.8,9.8,0,-71.78437538900667,-71.78437538900667,0.0,15
HORN8,H,9,8.8,9.8,10,-72.82867125448,-71.78437538900667,-1.0442958654733303,15
HORN8,H,9,8.8,9.8,20,-74.27705348494666,-71.78437538900667,-2.4926780959399935,15
HORN8,H,9,8.8,9.8,30,-75.71710505290001,-71.78437538900667,-3.9327296638933404,15
HORN8,H,9,8.8,9.8,40,-79.16393181346666,-71.78437538900667,-7.379556424459992,15
HORN8,H,9,8.8,9.8,50,-80.64711233945333,-71.78437538900667,-8.86273695044666,15
HORN8,H,9,8.8,9.8,60,-81.74647138645334,-71.78437538900667,-9.962095997446667,15
HORN8,H,9,8.8,9.8,70,-82.36381460169333,-71.78437538900667,-10.579439212686665,15
HORN8,H,9,8.8,9.8,80,-82.89599304526,-71.78437538900667,-11.11161765625333,15
HORN8,H,9,8.8,9.8,90,-84.86258100741333,-71.78437538900667,-13.078205618406656,15
HORN8,H,9,8.8,9.8,100,-83.17326346011333,-71.78437538900667,-11.388888071106663,15
HORN8,H,9,8.8,9.8,110,-86.07293597878665,-71.78437538900667,-14.288560589779976,15
HORN8,H,9,8.8,9.8,120,-88.37532555642666,-71.78437538900667,-16.59095016741999,15
HORN8,H,9,8.8,9.8,130,-87.22546603480667,-71.78437538900667,-15.441090645800003,15
HORN8,H,9,8.8,9.8,140,-88.84460409908667,-71.78437538900667,-17.060228710079997,15
HORN8,H,9,8.8,9.8,150,-90.55947378684667,-71.78437538900667,-18.775098397839997,15
HORN8,H,9,8.8,9.8,160,-89.65991956263333,-71.78437538900667,-17.875544173626665,15
HORN8,H,9,8.8,9.8,170,-90.82730543235334,-71.78437538900667,-19.042930043346672,15
HORN8,H,9,8.8,9.8,180,-88.07343732804665,-71.78437538900667,-16.289061939039982,15
HORN1,H,10,9.8,10.8,0,-55.360827622475,-55.360827622475,0.0,16
HORN1,H,10,9.8,10.8,10,-55.866081487256245,-55.360827622475,-0.5052538647812455,16
HORN1,H,10,9.8,10.8,20,-57.69200394389375,-55.360827622475,-2.331176321418752,16
HORN1,H,10,9.8,10.8,30,-60.194457851731244,-55.360827622475,-4.833630229256244,16
HORN1,H,10,9.8,10.8,40,-63.656752724175,-55.360827622475,-8.2959251017,16
HORN1,H,10,9.8,10.8,50,-66.29329562961249,-55.360827622475,-10.932468007137487,16
HORN1,H,10,9.8,10.8,60,-69.47087583171874,-55.360827622475,-14.110048209243743,16
HORN1,H,10,9.8,10.8,70,-73.70747300165625,-55.360827622475,-18.346645379181254,16
HORN1,H,10,9.8,10.8,80,-75.34428626938124,-55.360827622475,-19.983458646906243,16
HORN1,H,10,9.8,10.8,90,-76.1251909343125,-55.360827622475,-20.7643633118375,16
HORN1,H,10,9.8,10.8,100,-75.51573293628749,-55.360827622475,-20.154905313812492,16
HORN1,H,10,9.8,10.8,110,-75.17286311853749,-55.360827622475,-19.812035496062492,16
HORN1,H,10,9.8,10.8,120,-78.5478294527375,-55.360827622475,-23.187001830262503,16
HORN1,H,10,9.8,10.8,130,-79.16079984796875,-55.360827622475,-23.799972225493747,16
HORN1,H,10,9.8,10.8,140,-78.19012901996251,-55.360827622475,-22.829301397487512,16
HORN1,H,10,9.8,10.8,150,-77.46052049021876,-55.360827622475,-22.099692867743755,16
HORN1,H,10,9.8,10.8,160,-80.72623200164375,-55.360827622475,-25.36540437916875,16
HORN1,H,10,9.8,10.8,170,-80.25981058517499,-55.360827622475,-24.89898296269999,16
HORN1,H,10,9.8,10.8,180,-80.84252873165624,-55.360827622475,-25.481701109181245,16
HORN2,H,10,9.8,10.8,0,-63.314398404631255,-63.314398404631255,0.0,16
HORN2,H,10,9.8,10.8,10,-63.70138421535,-63.314398404631255,-0.38698581071874116,16
HORN2,H,10,9.8,10.8,20,-64.67468903240626,-63.314398404631255,-1.360290627775008,16
HORN2,H,10,9.8,10.8,30,-68.2071512243875,-63.314398404631255,-4.892752819756247,16
HORN2,H,10,9.8,10.8,40,-69.58901955820625,-63.314398404631255,-6.274621153574991,16
HORN2,H,10,9.8,10.8,50,-71.25725141438124,-63.314398404631255,-7.942853009749989,16
HORN2,H,10,9.8,10.8,60,-75.51257474020625,-63.314398404631255,-12.198176335574992,16
HORN2,H,10,9.8,10.8,70,-76.5937447362,-63.314398404631255,-13.279346331568739,16
HORN2,H,10,9.8,10.8,80,-80.64703570735,-63.314398404631255,-17.332637302718744,16
HORN2,H,10,9.8,10.8,90,-77.82620007245,-63.314398404631255,-14.511801667818752,16
HORN2,H,10,9.8,10.8,100,-78.33615527876876,-63.314398404631255,-15.021756874137502,16
HORN2,H,10,9.8,10.8,110,-79.671212835375,-63.314398404631255,-16.356814430743746,16
HORN2,H,10,9.8,10.8,120,-79.40054193550625,-63.314398404631255,-16.086143530875,16
HORN2,H,10,9.8,10.8,130,-81.37597138751875,-63.314398404631255,-18.06157298288749,16
HORN2,H,10,9.8,10.8,140,-82.9246507416,-63.314398404631255,-19.61025233696875,16
HORN2,H,10,9.8,10.8,150,-81.442965761975,-63.314398404631255,-18.128567357343748,16
HORN2,H,10,9.8,10.8,160,-82.858429125025,-63.314398404631255,-19.544030720393742,16
HORN2,H,10,9.8,10.8,170,-81.806882330875,-63.314398404631255,-18.492483926243743,16
HORN2,H,10,9.8,10.8,180,-81.69332240446249,-63.314398404631255,-18.378923999831237,16
HORN3,H,10,9.8,10.8,0,-61.706775439050006,-61.706775439050006,0.0,16
HORN3,H,10,9.8,10.8,10,-62.18406160820625,-61.706775439050006,-0.477286169156244,16
HORN3,H,10,9.8,10.8,20,-64.09579096556875,-61.706775439050006,-2.3890155265187474,16
HORN3,H,10,9.8,10.8,30,-66.16556281329375,-61.706775439050006,-4.458787374243741,16
HORN3,H,10,9.8,10.8,40,-69.66420672499376,-61.706775439050006,-7.9574312859437555,16
HORN3,H,10,9.8,10.8,50,-72.00464802128751,-61.706775439050006,-10.297872582237503,16
HORN3,H,10,9.8,10.8,60,-76.57886698035625,-61.706775439050006,-14.872091541306247,16
HORN3,H,10,9.8,10.8,70,-78.18552742573125,-61.706775439050006,-16.478751986681246,16
HORN3,H,10,9.8,10.8,80,-80.64638561716251,-61.706775439050006,-18.939610178112503,16
HORN3,H,10,9.8,10.8,90,-81.47340344415625,-61.706775439050006,-19.76662800510624,16
HORN3,H,10,9.8,10.8,100,-83.719591237475,-61.706775439050006,-22.012815798424995,16
HORN3,H,10,9.8,10.8,110,-82.99461471693125,-61.706775439050006,-21.287839277881247,16
HORN3,H,10,9.8,10.8,120,-84.00599577348126,-61.706775439050006,-22.299220334431254,16
HORN3,H,10,9.8,10.8,130,-84.72240780255001,-61.706775439050006,-23.015632363500004,16
HORN3,H,10,9.8,10.8,140,-86.1638746118125,-61.706775439050006,-24.457099172762497,16
HORN3,H,10,9.8,10.8,150,-85.64434623166875,-61.706775439050006,-23.937570792618743,16
HORN3,H,10,9.8,10.8,160,-85.031094719775,-61.706775439050006,-23.324319280724993,16
HORN3,H,10,9.8,10.8,170,-85.12353215215626,-61.706775439050006,-23.416756713106253,16
HORN3,H,10,9.8,10.8,180,-85.42546149294375,-61.706775439050006,-23.718686053893748,16
HORN4,H,10,9.8,10.8,0,-64.19232498620624,-64.19232498620624,0.0,16
HORN4,H,10,9.8,10.8,10,-64.9940823499375,-64.19232498620624,-0.8017573637312552,16
HORN4,H,10,9.8,10.8,20,-66.90929739645,-64.19232498620624,-2.7169724102437556,16
HORN4,H,10,9.8,10.8,30,-68.35798822394375,-64.19232498620624,-4.165663237737505,16
HORN4,H,10,9.8,10.8,40,-73.31519961882499,-64.19232498620624,-9.122874632618746,16
HORN4,H,10,9.8,10.8,50,-74.562557267325,-64.19232498620624,-10.37023228111876,16
HORN4,H,10,9.8,10.8,60,-78.63341389069375,-64.19232498620624,-14.4410889044875,16
HORN4,H,10,9.8,10.8,70,-83.32090974838749,-64.19232498620624,-19.128584762181248,16
HORN4,H,10,9.8,10.8,80,-83.80484105639376,-64.19232498620624,-19.61251607018751,16
HORN4,H,10,9.8,10.8,90,-82.26332648620625,-64.19232498620624,-18.07100150000001,16
HORN4,H,10,9.8,10.8,100,-81.9542032144375,-64.19232498620624,-17.761878228231254,16
HORN4,H,10,9.8,10.8,110,-82.6345230394875,-64.19232498620624,-18.44219805328126,16
HORN4,H,10,9.8,10.8,120,-86.169061995725,-64.19232498620624,-21.976737009518757,16
HORN4,H,10,9.8,10.8,130,-85.6226456330875,-64.19232498620624,-21.430320646881256,16
HORN4,H,10,9.8,10.8,140,-85.81376427496251,-64.19232498620624,-21.621439288756264,16
HORN4,H,10,9.8,10.8,150,-84.71963494585,-64.19232498620624,-20.52730995964376,16
HORN4,H,10,9.8,10.8,160,-86.97111849287501,-64.19232498620624,-22.778793506668762,16
HORN4,H,10,9.8,10.8,170,-88.742407473575,-64.19232498620624,-24.550082487368755,16
HORN4,H,10,9.8,10.8,180,-86.32522833395,-64.19232498620624,-22.13290334774375,16
HORN5,H,10,9.8,10.8,0,-66.10347541333125,-66.10347541333125,0.0,16
HORN5,H,10,9.8,10.8,10,-66.55275883756875,-66.10347541333125,-0.44928342423749257,16
HORN5,H,10,9.8,10.8,20,-67.92797321815624,-66.10347541333125,-1.8244978048249862,16
HORN5,H,10,9.8,10.8,30,-70.65548384760626,-66.10347541333125,-4.55200843427501,16
HORN5,H,10,9.8,10.8,40,-73.51414777111876,-66.10347541333125,-7.410672357787504,16
HORN5,H,10,9.8,10.8,50,-76.13899925695,-66.10347541333125,-10.035523843618748,16
HORN5,H,10,9.8,10.8,60,-80.80851298333124,-66.10347541333125,-14.705037569999988,16
HORN5,H,10,9.8,10.8,70,-81.93454754305625,-66.10347541333125,-15.831072129725001,16
HORN5,H,10,9.8,10.8,80,-83.06879286571251,-66.10347541333125,-16.965317452381257,16
HORN5,H,10,9.8,10.8,90,-84.08447760395,-66.10347541333125,-17.981002190618753,16
HORN5,H,10,9.8,10.8,100,-83.4287372296125,-66.10347541333125,-17.32526181628124,16
HORN5,H,10,9.8,10.8,110,-85.13682095669375,-66.10347541333125,-19.0333455433625,16
HORN5,H,10,9.8,10.8,120,-87.86325943816875,-66.10347541333125,-21.7597840248375,16
HORN5,H,10,9.8,10.8,130,-86.7012164129,-66.10347541333125,-20.597740999568742,16
HORN5,H,10,9.8,10.8,140,-84.87103627601874,-66.10347541333125,-18.76756086268749,16
HORN5,H,10,9.8,10.8,150,-86.515398496825,-66.10347541333125,-20.411923083493747,16
HORN5,H,10,9.8,10.8,160,-85.27160044175,-66.10347541333125,-19.168125028418743,16
HORN5,H,10,9.8,10.8,170,-89.34457983542501,-66.10347541333125,-23.241104422093755,16
HORN5,H,10,9.8,10.8,180,-90.72932938576875,-66.10347541333125,-24.625853972437497,16
HORN6,H,10,9.8,10.8,0,-68.45777309588125,-68.45777309588125,0.0,16
HORN6,H,10,9.8,10.8,10,-68.49065043883749,-68.45777309588125,-0.03287734295624034,16
HORN6,H,10,9.8,10.8,20,-69.30712652710625,-68.45777309588125,-0.8493534312249977,16
HORN6,H,10,9.8,10.8,30,-73.22493084203124,-68.45777309588125,-4.767157746149991,16
HORN6,H,10,9.8,10.8,40,-73.632207130875,-68.45777309588125,-5.174434034993752,16
HORN6,H,10,9.8,10.8,50,-77.89855435945626,-68.45777309588125,-9.440781263575005,16
HORN6,H,10,9.8,10.8,60,-83.92919842005,-68.45777309588125,-15.471425324168749,16
HORN6,H,10,9.8,10.8,70,-83.73874006470625,-68.45777309588125,-15.280966968824998,16
HORN6,H,10,9.8,10.8,80,-83.4108862653375,-68.45777309588125,-14.953113169456245,16
HORN6,H,10,9.8,10.8,90,-84.94718816541875,-68.45777309588125,-16.4894150695375,16
HORN6,H,10,9.8,10.8,100,-83.59873249530625,-68.45777309588125,-15.140959399425,16
HORN6,H,10,9.8,10.8,110,-86.67423869338751,-68.45777309588125,-18.216465597506257,16
HORN6,H,10,9.8,10.8,120,-86.36786653020624,-68.45777309588125,-17.910093434324992,16
HORN6,H,10,9.8,10.8,130,-85.91456411089374,-68.45777309588125,-17.456791015012485,16
HORN6,H,10,9.8,10.8,140,-86.36510370684375,-68.45777309588125,-17.907330610962504,16
HORN6,H,10,9.8,10.8,150,-87.03746012259376,-68.45777309588125,-18.579687026712506,16
HORN6,H,10,9.8,10.8,160,-85.26755000109375,-68.45777309588125,-16.8097769052125,16
HORN6,H,10,9.8,10.8,170,-88.083837683625,-68.45777309588125,-19.626064587743755,16
HORN6,H,10,9.8,10.8,180,-88.121003498475,-68.45777309588125,-19.663230402593754,16
HORN7,H,10,9.8,10.8,0,-68.0575241305875,-68.0575241305875,0.0,16
HORN7,H,10,9.8,10.8,10,-68.4994714054375,-68.0575241305875,-0.4419472748500084,16
HORN7,H,10,9.8,10.8,20,-70.06748119517499,-68.0575241305875,-2.0099570645874962,16
HORN7,H,10,9.8,10.8,30,-73.21288201648125,-68.0575241305875,-5.15535788589375,16
HORN7,H,10,9.8,10.8,40,-74.40817063426249,-68.0575241305875,-6.350646503674994,16
HORN7,H,10,9.8,10.8,50,-75.18435996335,-68.0575241305875,-7.126835832762509,16
HORN7,H,10,9.8,10.8,60,-80.33865475181875,-68.0575241305875,-12.281130621231256,16
HORN7,H,10,9.8,10.8,70,-82.180392210975,-68.0575241305875,-14.122868080387505,16
HORN7,H,10,9.8,10.8,80,-84.2526142280625,-68.0575241305875,-16.195090097475003,16
HORN7,H,10,9.8,10.8,90,-86.43240041088751,-68.0575241305875,-18.374876280300015,16
HORN7,H,10,9.8,10.8,100,-84.0697058710125,-68.0575241305875,-16.012181740425007,16
HORN7,H,10,9.8,10.8,110,-84.61398585140624,-68.0575241305875,-16.556461720818746,16
HORN7,H,10,9.8,10.8,120,-85.07439979029374,-68.0575241305875,-17.016875659706244,16
HORN7,H,10,9.8,10.8,130,-85.65748964559374,-68.0575241305875,-17.599965515006247,16
HORN7,H,10,9.8,10.8,140,-84.9935567247875,-68.0575241305875,-16.9360325942,16
HORN7,H,10,9.8,10.8,150,-85.23163272545,-68.0575241305875,-17.174108594862503,16
HORN7,H,10,9.8,10.8,160,-86.0144824182625,-68.0575241305875,-17.956958287675008,16
HORN7,H,10,9.8,10.8,170,-87.94357203673124,-68.0575241305875,-19.886047906143745,16
HORN7,H,10,9.8,10.8,180,-86.70296535776251,-68.0575241305875,-18.645441227175013,16
HORN8,H,10,9.8,10.8,0,-68.52115020113123,-68.52115020113123,0.0,16
HORN8,H,10,9.8,10.8,10,-69.274144252175,-68.52115020113123,-0.7529940510437712,16
HORN8,H,10,9.8,10.8,20,-70.31062648188126,-68.52115020113123,-1.7894762807500229,16
HORN8,H,10,9.8,10.8,30,-72.39868845781875,-68.52115020113123,-3.877538256687515,16
HORN8,H,10,9.8,10.8,40,-76.034165444275,-68.52115020113123,-7.513015243143769,16
HORN8,H,10,9.8,10.8,50,-78.67063949171876,-68.52115020113123,-10.149489290587525,16
HORN8,H,10,9.8,10.8,60,-81.39318353497501,-68.52115020113123,-12.872033333843774,16
HORN8,H,10,9.8,10.8,70,-81.19276820003125,-68.52115020113123,-12.671617998900018,16
HORN8,H,10,9.8,10.8,80,-84.565953064925,-68.52115020113123,-16.044802863793763,16
HORN8,H,10,9.8,10.8,90,-85.91447692705,-68.52115020113123,-17.39332672591877,16
HORN8,H,10,9.8,10.8,100,-84.9606237095,-68.52115020113123,-16.439473508368764,16
HORN8,H,10,9.8,10.8,110,-86.7900467197125,-68.52115020113123,-18.268896518581272,16
HORN8,H,10,9.8,10.8,120,-88.06571271324376,-68.52115020113123,-19.54456251211252,16
HORN8,H,10,9.8,10.8,130,-86.45235526313125,-68.52115020113123,-17.931205062000018,16
HORN8,H,10,9.8,10.8,140,-87.404169702525,-68.52115020113123,-18.88301950139376,16
HORN8,H,10,9.8,10.8,150,-89.44996539717499,-68.52115020113123,-20.928815196043757,16
HORN8,H,10,9.8,10.8,160,-87.4779417663625,-68.52115020113123,-18.95679156523127,16
HORN8,H,10,9.8,10.8,170,-88.41906842625625,-68.52115020113123,-19.89791822512501,16
HORN8,H,10,9.8,10.8,180,-87.3860746445875,-68.52115020113123,-18.86492444345626,16
HORN1,H,11,10.8,11.8,0,-57.85195379339333,-57.85195379339333,0.0,15
HORN1,H,11,10.8,11.8,10,-58.461112947640004,-57.85195379339333,-0.6091591542466759,15
HORN1,H,11,10.8,11.8,20,-59.99890888662001,-57.85195379339333,-2.14695509322668,15
HORN1,H,11,10.8,11.8,30,-62.420617231419996,-57.85195379339333,-4.568663438026668,15
HORN1,H,11,10.8,11.8,40,-66.56984601756001,-57.85195379339333,-8.717892224166683,15
HORN1,H,11,10.8,11.8,50,-69.3769646018,-57.85195379339333,-11.52501080840667,15
HORN1,H,11,10.8,11.8,60,-71.87256282168,-57.85195379339333,-14.020609028286678,15
HORN1,H,11,10.8,11.8,70,-75.73560473461333,-57.85195379339333,-17.883650941220004,15
HORN1,H,11,10.8,11.8,80,-77.04654745410667,-57.85195379339333,-19.194593660713345,15
HORN1,H,11,10.8,11.8,90,-79.02351131137333,-57.85195379339333,-21.17155751798,15
HORN1,H,11,10.8,11.8,100,-78.63320175992666,-57.85195379339333,-20.781247966533336,15
HORN1,H,11,10.8,11.8,110,-77.99281817275332,-57.85195379339333,-20.14086437935999,15
HORN1,H,11,10.8,11.8,120,-78.36348835686667,-57.85195379339333,-20.51153456347334,15
HORN1,H,11,10.8,11.8,130,-77.76476605507999,-57.85195379339333,-19.91281226168666,15
HORN1,H,11,10.8,11.8,140,-77.96691851171335,-57.85195379339333,-20.114964718320017,15
HORN1,H,11,10.8,11.8,150,-78.62834258446,-57.85195379339333,-20.776388791066672,15
HORN1,H,11,10.8,11.8,160,-79.46164742817335,-57.85195379339333,-21.609693634780022,15
HORN1,H,11,10.8,11.8,170,-80.593188629,-57.85195379339333,-22.74123483560667,15
HORN1,H,11,10.8,11.8,180,-79.19463158094,-57.85195379339333,-21.34267778754667,15
HORN2,H,11,10.8,11.8,0,-66.07886605975999,-66.07886605975999,0.0,15
HORN2,H,11,10.8,11.8,10,-66.16152934812666,-66.07886605975999,-0.08266328836667469,15
HORN2,H,11,10.8,11.8,20,-67.39688566407999,-66.07886605975999,-1.3180196043199999,15
HORN2,H,11,10.8,11.8,30,-70.47666443704,-66.07886605975999,-4.3977983772800116,15
HORN2,H,11,10.8,11.8,40,-73.07608402122666,-66.07886605975999,-6.997217961466674,15
HORN2,H,11,10.8,11.8,50,-76.71139078974669,-66.07886605975999,-10.632524729986699,15
HORN2,H,11,10.8,11.8,60,-79.10921596508666,-66.07886605975999,-13.030349905326673,15
HORN2,H,11,10.8,11.8,70,-81.81136546437334,-66.07886605975999,-15.73249940461335,15
HORN2,H,11,10.8,11.8,80,-85.4113234651,-66.07886605975999,-19.33245740534001,15
HORN2,H,11,10.8,11.8,90,-83.20870906921333,-66.07886605975999,-17.12984300945334,15
HORN2,H,11,10.8,11.8,100,-85.93542937971333,-66.07886605975999,-19.856563319953338,15
HORN2,H,11,10.8,11.8,110,-84.91216221976667,-66.07886605975999,-18.833296160006682,15
HORN2,H,11,10.8,11.8,120,-83.4743603169,-66.07886605975999,-17.395494257140015,15
HORN2,H,11,10.8,11.8,130,-84.91075765024668,-66.07886605975999,-18.83189159048669,15
HORN2,H,11,10.8,11.8,140,-83.03965762476668,-66.07886605975999,-16.960791565006687,15
HORN2,H,11,10.8,11.8,150,-84.08350663428,-66.07886605975999,-18.00464057452001,15
HORN2,H,11,10.8,11.8,160,-85.85629025994666,-66.07886605975999,-19.777424200186672,15
HORN2,H,11,10.8,11.8,170,-85.76337823848,-66.07886605975999,-19.684512178720013,15
HORN2,H,11,10.8,11.8,180,-84.86822457913333,-66.07886605975999,-18.789358519373337,15
HORN3,H,11,10.8,11.8,0,-64.47859134361333,-64.47859134361333,0.0,15
HORN3,H,11,10.8,11.8,10,-64.84091833104,-64.47859134361333,-0.3623269874266697,15
HORN3,H,11,10.8,11.8,20,-66.83104124082668,-64.47859134361333,-2.352449897213347,15
HORN3,H,11,10.8,11.8,30,-68.59708140548,-64.47859134361333,-4.118490061866666,15
HORN3,H,11,10.8,11.8,40,-72.55817069114,-64.47859134361333,-8.079579347526675,15
HORN3,H,11,10.8,11.8,50,-76.24200470830667,-64.47859134361333,-11.763413364693335,15
HORN3,H,11,10.8,11.8,60,-79.65032117867334,-64.47859134361333,-15.171729835060006,15
HORN3,H,11,10.8,11.8,70,-81.55354338566667,-64.47859134361333,-17.07495204205334,15
HORN3,H,11,10.8,11.8,80,-84.6492303678867,-64.47859134361333,-20.17063902427337,15
HORN3,H,11,10.8,11.8,90,-83.54702544382667,-64.47859134361333,-19.068434100213338,15
HORN3,H,11,10.8,11.8,100,-84.30418744014,-64.47859134361333,-19.825596096526667,15
HORN3,H,11,10.8,11.8,110,-82.44296322330665,-64.47859134361333,-17.964371879693317,15
HORN3,H,11,10.8,11.8,120,-84.90071879996,-64.47859134361333,-20.422127456346672,15
HORN3,H,11,10.8,11.8,130,-84.65684555661998,-64.47859134361333,-20.178254213006653,15
HORN3,H,11,10.8,11.8,140,-83.51849969107333,-64.47859134361333,-19.03990834746,15
HORN3,H,11,10.8,11.8,150,-84.74795952254,-64.47859134361333,-20.26936817892667,15
HORN3,H,11,10.8,11.8,160,-86.80700004452667,-64.47859134361333,-22.328408700913343,15
HORN3,H,11,10.8,11.8,170,-83.92630192147334,-64.47859134361333,-19.447710577860008,15
HORN3,H,11,10.8,11.8,180,-87.73163418638666,-64.47859134361333,-23.253042842773326,15
HORN4,H,11,10.8,11.8,0,-66.85762821372667,-66.85762821372667,0.0,15
HORN4,H,11,10.8,11.8,10,-66.96862499473333,-66.85762821372667,-0.1109967810066621,15
HORN4,H,11,10.8,11.8,20,-68.90127238165334,-66.85762821372667,-2.043644167926672,15
HORN4,H,11,10.8,11.8,30,-70.47162399010668,-66.85762821372667,-3.6139957763800084,15
HORN4,H,11,10.8,11.8,40,-74.33177747776668,-66.85762821372667,-7.474149264040008,15
HORN4,H,11,10.8,11.8,50,-77.66137498882668,-66.85762821372667,-10.80374677510001,15
HORN4,H,11,10.8,11.8,60,-81.17012527453335,-66.85762821372667,-14.312497060806677,15
HORN4,H,11,10.8,11.8,70,-83.32807826315333,-66.85762821372667,-16.47045004942666,15
HORN4,H,11,10.8,11.8,80,-89.62725105686667,-66.85762821372667,-22.76962284314,15
HORN4,H,11,10.8,11.8,90,-86.30327036245333,-66.85762821372667,-19.445642148726662,15
HORN4,H,11,10.8,11.8,100,-85.19844694615333,-66.85762821372667,-18.340818732426655,15
HORN4,H,11,10.8,11.8,110,-84.68751934539999,-66.85762821372667,-17.82989113167332,15
HORN4,H,11,10.8,11.8,120,-82.55576611018665,-66.85762821372667,-15.698137896459983,15
HORN4,H,11,10.8,11.8,130,-86.02348251165334,-66.85762821372667,-19.16585429792667,15
HORN4,H,11,10.8,11.8,140,-84.51637898286667,-66.85762821372667,-17.65875076914,15
HORN4,H,11,10.8,11.8,150,-87.77096176373999,-66.85762821372667,-20.91333355001332,15
HORN4,H,11,10.8,11.8,160,-87.13866581312,-66.85762821372667,-20.28103759939333,15
HORN4,H,11,10.8,11.8,170,-87.20979908376002,-66.85762821372667,-20.352170870033348,15
HORN4,H,11,10.8,11.8,180,-88.63447744836665,-66.85762821372667,-21.776849234639982,15
HORN5,H,11,10.8,11.8,0,-69.08751272491332,-69.08751272491332,0.0,15
HORN5,H,11,10.8,11.8,10,-69.63166148396,-69.08751272491332,-0.5441487590466778,15
HORN5,H,11,10.8,11.8,20,-70.95323005686667,-69.08751272491332,-1.8657173319533484,15
HORN5,H,11,10.8,11.8,30,-72.94496988271334,-69.08751272491332,-3.857457157800013,15
HORN5,H,11,10.8,11.8,40,-76.14897362094666,-69.08751272491332,-7.0614608960333385,15
HORN5,H,11,10.8,11.8,50,-79.99643227726666,-69.08751272491332,-10.908919552353339,15
HORN5,H,11,10.8,11.8,60,-82.9940055964,-69.08751272491332,-13.906492871486677,15
HORN5,H,11,10.8,11.8,70,-85.05219561018666,-69.08751272491332,-15.964682885273334,15
HORN5,H,11,10.8,11.8,80,-84.00766922358,-69.08751272491332,-14.920156498666671,15
HORN5,H,11,10.8,11.8,90,-88.03678451529332,-69.08751272491332,-18.949271790379996,15
HORN5,H,11,10.8,11.8,100,-87.85081227209334,-69.08751272491332,-18.76329954718001,15
HORN5,H,11,10.8,11.8,110,-86.28455224755335,-69.08751272491332,-17.197039522640026,15
HORN5,H,11,10.8,11.8,120,-86.33653043287335,-69.08751272491332,-17.24901770796002,15
HORN5,H,11,10.8,11.8,130,-85.80592331250666,-69.08751272491332,-16.71841058759334,15
HORN5,H,11,10.8,11.8,140,-88.47660598306668,-69.08751272491332,-19.389093258153352,15
HORN5,H,11,10.8,11.8,150,-89.69273004915334,-69.08751272491332,-20.605217324240016,15
HORN5,H,11,10.8,11.8,160,-88.09937010158669,-69.08751272491332,-19.011857376673362,15
HORN5,H,11,10.8,11.8,170,-90.41537413516667,-69.08751272491332,-21.327861410253348,15
HORN5,H,11,10.8,11.8,180,-93.42006638584002,-69.08751272491332,-24.332553660926692,15
HORN6,H,11,10.8,11.8,0,-71.17449015012667,-71.17449015012667,0.0,15
HORN6,H,11,10.8,11.8,10,-70.96961766685331,-71.17449015012667,0.2048724832733626,15
HORN6,H,11,10.8,11.8,20,-71.84829371112001,-71.17449015012667,-0.6738035609933348,15
HORN6,H,11,10.8,11.8,30,-74.55849445931334,-71.17449015012667,-3.3840043091866647,15
HORN6,H,11,10.8,11.8,40,-77.30785372516,-71.17449015012667,-6.133363575033329,15
HORN6,H,11,10.8,11.8,50,-81.53488259252667,-71.17449015012667,-10.360392442399998,15
HORN6,H,11,10.8,11.8,60,-85.10266083859331,-71.17449015012667,-13.928170688466636,15
HORN6,H,11,10.8,11.8,70,-86.10612189099999,-71.17449015012667,-14.931631740873314,15
HORN6,H,11,10.8,11.8,80,-85.00441394015333,-71.17449015012667,-13.829923790026655,15
HORN6,H,11,10.8,11.8,90,-89.04298503379333,-71.17449015012667,-17.868494883666656,15
HORN6,H,11,10.8,11.8,100,-89.13030946297333,-71.17449015012667,-17.955819312846657,15
HORN6,H,11,10.8,11.8,110,-85.54884182480667,-71.17449015012667,-14.37435167468,15
HORN6,H,11,10.8,11.8,120,-86.42302497038666,-71.17449015012667,-15.24853482025999,15
HORN6,H,11,10.8,11.8,130,-88.67858506269998,-71.17449015012667,-17.504094912573308,15
